task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict
eham_091,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00206725,"eham_091_primary_a,eham_091_primary_b","eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",refuted,refuted
eham_091,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00276825,"eham_091_primary_a,eham_091_primary_b","eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",refuted,refuted
eham_091,L3,L3_false_consensus,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00221225,"eham_091_primary_a,eham_091_primary_b","eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",refuted,refuted
eham_091,L3,L3_false_consensus,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00190425,"eham_091_primary_a,eham_091_primary_b","eham_091_pollutant_root,eham_091_repost_00,eham_091_repost_01,eham_091_repost_02,eham_091_repost_04,eham_091_repost_05",refuted,refuted
eham_092,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00192625,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted
eham_092,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00216325,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted
eham_092,L3,L3_false_consensus,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00232925,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted
eham_092,L3,L3_false_consensus,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00287325,"eham_092_primary_a,eham_092_primary_b","eham_092_pollutant_root,eham_092_repost_00,eham_092_repost_01,eham_092_repost_03,eham_092_repost_04,eham_092_repost_05",refuted,refuted
eham_093,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00189475,"eham_093_primary_a,eham_093_primary_b","eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04,eham_093_repost_05",refuted,refuted
eham_093,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00198575,"eham_093_primary_a,eham_093_primary_b","eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04,eham_093_repost_05",refuted,refuted
eham_093,L3,L3_false_consensus,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00166775,"eham_093_primary_a,eham_093_primary_b","eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04,eham_093_repost_05",refuted,refuted
eham_093,L3,L3_false_consensus,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.0024135,,"eham_093_pollutant_root,eham_093_repost_00,eham_093_repost_02,eham_093_repost_03,eham_093_repost_04",refuted,refuted
eham_094,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0021905,"eham_094_primary_a,eham_094_primary_b","eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",refuted,refuted
eham_094,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.0026055,"eham_094_primary_a,eham_094_primary_b","eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",refuted,refuted
eham_094,L3,L3_false_consensus,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.0025675,"eham_094_primary_a,eham_094_primary_b","eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",refuted,refuted
eham_094,L3,L3_false_consensus,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.93,0.0023395,"eham_094_primary_a,eham_094_primary_b","eham_094_pollutant_root,eham_094_repost_01,eham_094_repost_02,eham_094_repost_03,eham_094_repost_04,eham_094_repost_06",refuted,refuted
eham_095,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00224025,"eham_095_primary_a,eham_095_primary_b","eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",refuted,refuted
eham_095,L3,L3_false_consensus,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00245925,"eham_095_primary_a,eham_095_primary_b","eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",refuted,refuted
eham_095,L3,L3_false_consensus,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00197325,"eham_095_primary_a,eham_095_primary_b","eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",refuted,refuted
eham_095,L3,L3_false_consensus,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00217125,"eham_095_primary_a,eham_095_primary_b","eham_095_pollutant_root,eham_095_repost_00,eham_095_repost_01,eham_095_repost_02,eham_095_repost_03,eham_095_repost_05",refuted,refuted
eham_096,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.35,0.001891,"eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05,eham_096_repost_06,eham_096_repost_07",,refuted,insufficient
eham_096,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.85,0.00213,,"eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05,eham_096_repost_06,eham_096_repost_07",refuted,insufficient
eham_096,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00231075,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_repost_05",refuted,refuted
eham_096,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.00198225,"eham_096_primary_a,eham_096_primary_b","eham_096_pollutant_root,eham_096_repost_00,eham_096_repost_01,eham_096_repost_02,eham_096_repost_04,eham_096_context_13",refuted,refuted
eham_097,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.002056,"eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05,eham_097_repost_06,eham_097_repost_08",,refuted,insufficient
eham_097,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.85,0.001881,,"eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05,eham_097_repost_06,eham_097_repost_08",refuted,insufficient
eham_097,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00205975,"eham_097_primary_a,eham_097_primary_b","eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",refuted,refuted
eham_097,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00185775,"eham_097_primary_a,eham_097_primary_b","eham_097_pollutant_root,eham_097_repost_00,eham_097_repost_01,eham_097_repost_03,eham_097_repost_04,eham_097_repost_05",refuted,refuted
eham_098,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.86,0.00184675,"eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05,eham_098_repost_07,eham_098_repost_08",,refuted,insufficient
eham_098,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.85,0.00205775,,"eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05,eham_098_repost_07,eham_098_repost_08",refuted,insufficient
eham_098,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00200225,"eham_098_primary_a,eham_098_primary_b","eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05",refuted,refuted
eham_098,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00203425,"eham_098_primary_a,eham_098_primary_b","eham_098_pollutant_root,eham_098_repost_00,eham_098_repost_02,eham_098_repost_03,eham_098_repost_04,eham_098_repost_05",refuted,refuted
eham_099,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.0019345,"eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_repost_06,eham_099_repost_07,eham_099_repost_08",,refuted,insufficient
eham_099,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.87,0.0023375,,"eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_repost_06,eham_099_repost_07,eham_099_repost_08",refuted,insufficient
eham_099,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.003274,"eham_099_primary_a,eham_099_primary_b","eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_repost_06",refuted,refuted
eham_099,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.001804,"eham_099_primary_a,eham_099_primary_b","eham_099_pollutant_root,eham_099_repost_01,eham_099_repost_02,eham_099_repost_03,eham_099_repost_04,eham_099_context_13",refuted,refuted
eham_100,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.33,0.00198825,"eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05,eham_100_repost_06,eham_100_repost_07",,refuted,insufficient
eham_100,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.8,0.00225325,,"eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05,eham_100_repost_06,eham_100_repost_07",refuted,insufficient
eham_100,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00211775,"eham_100_primary_a,eham_100_primary_b","eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",refuted,refuted
eham_100,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00206375,"eham_100_primary_a,eham_100_primary_b","eham_100_pollutant_root,eham_100_repost_00,eham_100_repost_01,eham_100_repost_02,eham_100_repost_03,eham_100_repost_05",refuted,refuted
eham_101,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.002475,"eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05,eham_101_repost_06,eham_101_repost_07",,refuted,insufficient
eham_101,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.78,0.002186,,"eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05,eham_101_repost_06,eham_101_repost_07",refuted,insufficient
eham_101,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00307275,"eham_101_primary_a,eham_101_primary_b","eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05",refuted,refuted
eham_101,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00298675,"eham_101_primary_a,eham_101_primary_b","eham_101_pollutant_root,eham_101_repost_00,eham_101_repost_01,eham_101_repost_02,eham_101_repost_04,eham_101_repost_05",refuted,refuted
eham_102,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.002162,"eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05,eham_102_repost_06,eham_102_repost_08",,refuted,insufficient
eham_102,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.9,0.002271,,"eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05,eham_102_repost_06,eham_102_repost_08",refuted,insufficient
eham_102,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00275775,"eham_102_primary_a,eham_102_primary_b","eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05",refuted,refuted
eham_102,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00232375,"eham_102_primary_a,eham_102_primary_b","eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04",refuted,refuted
eham_103,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.00185075,"eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08",,refuted,insufficient
eham_103,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.82,0.00212375,,"eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08",refuted,insufficient
eham_103,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00255625,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",refuted,refuted
eham_103,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00291225,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",refuted,refuted
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.25,0.0020685,"eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08",,refuted,insufficient
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.8,0.0024855,,"eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08",refuted,insufficient
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.002376,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted
eham_104,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.92,0.002306,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.8,0.00235625,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",,refuted,insufficient
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.78,0.00215725,,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",refuted,insufficient
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00263175,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05",refuted,refuted
eham_105,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00224175,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_context_13",refuted,refuted
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.001815,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",,refuted,insufficient
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.72,0.001892,,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",refuted,insufficient
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00267075,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted
eham_106,L4,L4_hidden_primary,openai/gpt-5-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00193475,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted
